Tanggal;Ref Id;Kode Produk;Nama Produk;Harga Modal;Harga Jual;Profit;Message;Status
28/09/2024 16:58;fg177g0wzt6256396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 16:57;ud17760wkrjz74491;dana98;DANA 98.000;98090;98211;121;TransaksiSukses;Sukses
28/09/2024 16:57;pz17720wndzx70720;drivermaxim50;Maxim Driver 50.000;51840;52111;0;ProduksedangGangguan(NonAktif);Gagal
28/09/2024 16:56;s17exb093oeo56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 16:54;6a176j0wifx73759;mini-tsel5-7;Telkomsel Data Mini 5 GB / 7 Hari;25879;34088;8209;TransaksiSukses;Sukses
28/09/2024 16:54;o4176h0w74hg4192;nex1006;Nex Parabola Paket Basic 180 Hari (1006);99130;99200;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 16:54;cw3zw309pqhc5581;tp-tsel43;Telkomsel Pulsa Transfer 43.000;41632;42795;1163;TransaksiSukses;Sukses
28/09/2024 16:53;vn7ewr09ceic4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 16:53;5r17670wr82g56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 16:53;6f3zvz09iywt1460;dana300;DANA 300.000;300060;300188;128;TransaksiSukses;Sukses
28/09/2024 16:53;ec3zvy09z7cj4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 16:53;e57ewn09ehc068316;ff25;Free Fire 25 Diamond;3823;4159;336;TransaksiSukses;Sukses
28/09/2024 16:52;wp175z0wm7755353;tp-axis15;Axis Pulsa Transfer 15.000;14970;15532;562;TransaksiSukses;Sukses
28/09/2024 16:52;5z175x0w45p05833;tsel200;Telkomsel 200.000;193525;193604;79;TransaksiSukses;Sukses
28/09/2024 16:50;od175i0whjwi5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
28/09/2024 16:48;zn17560wty141461;dana35;DANA 35.000;35090;35170;80;TransaksiSukses;Sukses
28/09/2024 16:48;tb7evd091azz5801;tsel100;Telkomsel 100.000;98580;98745;165;TransaksiSukses;Sukses
28/09/2024 16:46;yy174o0wtt7w1111;byu45;by.U 45.000;44650;44764;114;TransaksiSukses;Sukses
28/09/2024 16:45;6i174c0ws52870524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
28/09/2024 16:44;7r7euh09wez66141;tri25;Three 25.000;24503;24565;62;TransaksiSukses;Sukses
28/09/2024 16:44;zf3zts09efvo5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
28/09/2024 16:43;3f3ztj09ezj78103;f-tsel1-30;Telkomsel Data Flash 1 GB 30 Hari;11020;11571;0;NomorTujuanSalah;Gagal
28/09/2024 16:42;rg7etz09rpn45652;tp-xl10;Xl Pulsa Transfer 10.000;10290;10396;106;TransaksiSukses;Sukses
28/09/2024 16:42;x03ztc09wkwj2024;ff60;Free Fire 60 Diamond;7641;8243;602;TransaksiSukses;Sukses
28/09/2024 16:41;4y3zta09y9m0881;axis15;Axis 15.000;14941;15027;86;TransaksiSukses;Sukses
28/09/2024 16:41;kt173g0wnvzb1472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
28/09/2024 16:41;gb173f0wj8jx2956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
28/09/2024 16:40;vo3zsr097dxj2024;ff60;Free Fire 60 Diamond;7641;8243;602;TransaksiSukses;Sukses
28/09/2024 16:40;4t3zsq0956h565041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 16:39;q9172p0wfmzo2024;ff60;Free Fire 60 Diamond;7641;8243;602;TransaksiSukses;Sukses
28/09/2024 16:39;u0172n0wknu865041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 16:37;vf172f0wu9gd2746;hp-tri1-1;Tri Data Happy 1 GB 1 Hari;3633;3803;170;TransaksiSukses;Sukses
28/09/2024 16:37;rj3zs809laix3898;ml2195;MOBILELEGEND - 2195 Diamond;495017;505591;10574;TransaksiSukses;Sukses
28/09/2024 16:37;4i3zs209wl7y4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 16:36;sh3zrx09w1yk56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 16:36;gs7esl09pc831463;dana4;DANA 4.000;4090;4160;70;TransaksiSukses;Sukses
28/09/2024 16:34;0s7es809zw922763;hp-tri3-30;Tri Data Happy 3 GB 30 Hari;15245;15312;67;TransaksiSukses;Sukses
28/09/2024 16:32;xv3zqw09fgo365041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 16:31;1w17160wefod1352;d-sf3-5;Smartfren Data 3 GB / 5 Hari;10805;10866;61;TransaksiSukses;Sukses
28/09/2024 16:31;4l17150wusab4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25025;25613;588;TransaksiSukses;Sukses
28/09/2024 16:31;8l17140w6it578103;f-tsel1-30;Telkomsel Data Flash 1 GB 30 Hari;11020;11571;0;NomorTujuanSalah;Gagal
28/09/2024 16:31;473zqp09glot74375;dana97;DANA 97.000;97100;97171;71;TransaksiSukses;Sukses
28/09/2024 16:31;qo3zql09l7er4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25025;25613;588;TransaksiSukses;Sukses
28/09/2024 16:29;lx170m0wom992024;ff60;Free Fire 60 Diamond;7641;8243;602;TransaksiSukses;Sukses
28/09/2024 16:28;d33zpt09ukyk74446;dana38;DANA 38.000;38090;38165;75;TransaksiSukses;Sukses
28/09/2024 16:28;4n170a0wj2721468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 16:27;6f3zpl09rrp2924;b-axis6;Axis Data BRONET 6 GB 30 Hari;28870;29188;318;TransaksiSukses;Sukses
28/09/2024 16:24;k97ept09wpu96704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
28/09/2024 16:23;p116zb0wo6td2956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
28/09/2024 16:23;dx7epk09394i6704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
28/09/2024 16:22;ef7epc09bh9k1455;dana200;DANA 200.000;200090;200212;122;TransaksiSukses;Sukses
28/09/2024 16:21;5o16yv0wk7nz3936;ml3198;MOBILELEGEND - 3198 Diamond;749800;750685;885;TransaksiSukses;Sukses
28/09/2024 16:21;d816ys0w1hqt78499;av-ksmp-isat1500;Aktivasi Voucher Indosat Kalisumapa Freedom Internet Harian 1.5 GB 3 Hari;8455;8566;111;TransaksiSukses;Sukses
28/09/2024 16:20;xq3zo509u7h71369;d-tri2;Tri Data 2 GB 30 Hari;11860;12371;511;TransaksiSukses;Sukses
28/09/2024 16:20;g916yj0w5o9h5396;tp-isat10;Indosat Pulsa Transfer 10.000;10035;10169;134;TransaksiSukses;Sukses
28/09/2024 16:19;gh16y60wglr73996;ml56;MOBILELEGEND - 56 Diamond;14147;14436;289;TransaksiSukses;Sukses
28/09/2024 16:18;br3znj0942u665041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 16:17;tm3znd09kaxg65041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 16:17;dn16xt0wf5ay1467;dana5;DANA 5.000;5090;5160;70;TransaksiSukses;Sukses
28/09/2024 16:16;4s3znb09xk9j3892;ml2010;MOBILELEGEND - 2010 Diamond;453025;460706;7681;TransaksiSukses;Sukses
28/09/2024 16:16;303zn4095j033900;ml22;MOBILELEGEND - 22 Diamond;5939;6146;207;TransaksiSukses;Sukses
28/09/2024 16:15;533zn0093jfv80343;d-sf2-3;Smartfren Data 2 GB / 3 Hari;7052;7196;144;TransaksiSukses;Sukses
28/09/2024 16:14;ro3zmv09yubp70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
28/09/2024 16:14;wd3zms09zvka3574;m-axis1500-3;Axis Data Mini 1.5 GB 3 Hari;8355;8516;161;TransaksiSukses;Sukses
28/09/2024 16:14;en16xd0wln1u1950;ff130;Free Fire 130 Diamond;16046;16108;62;TransaksiSukses;Sukses
28/09/2024 16:13;yk7eng09pju61446;dana15;DANA 15.000;15090;15195;105;TransaksiSukses;Sukses
28/09/2024 16:10;re16wl0wsmxe74491;dana98;DANA 98.000;98090;98211;121;TransaksiSukses;Sukses
28/09/2024 16:10;ni3zm40955sy2415;gopay9;Go Pay 9.000;9250;9865;615;TransaksiSukses;Sukses
28/09/2024 16:10;km3zm309atx62953;isat15;Indosat 15.000;14875;14936;61;TransaksiSukses;Sukses
28/09/2024 16:09;1l7emv099qc83757;mini-tsel4;Telkomsel Data Mini 4 GB / 1 Hari;11660;12521;861;TransaksiSukses;Sukses
28/09/2024 16:09;643zm109j8d43845;ml12;MOBILELEGEND - 12 Diamond;3197;3260;63;TransaksiSukses;Sukses
28/09/2024 16:08;oh3zlt09ng7c2958;isat25;Indosat 25.000;24810;24872;62;TransaksiSukses;Sukses
28/09/2024 16:08;1l16w80wxn6k5816;tsel15;Telkomsel 15.000;14885;14946;61;TransaksiSukses;Sukses
28/09/2024 16:07;2q3zll0997l96704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
28/09/2024 16:06;3h7em409l2q66707;xl15;Xl 15.000;14885;14971;86;TransaksiSukses;Sukses
28/09/2024 16:03;hm7elj09k3605800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
28/09/2024 16:02;fe3zks096aq081513;m-axis2500-3;Axis Data Mini 2.5 GB 3 Hari;10355;10416;61;TransaksiSukses;Sukses
28/09/2024 16:01;kl16v10wqyjc3991;ml54;MOBILELEGEND - 54 Diamond;13729;13954;225;TransaksiSukses;Sukses
28/09/2024 16:01;cr7el4092ivr6707;xl15;Xl 15.000;14885;14971;86;TransaksiSukses;Sukses
28/09/2024 16:00;c416ut0w1ofu65050;mlwdp2;MOBILE LEGENDS Weekly Diamond Pass 2x;50954;51410;456;TransaksiSukses;Sukses
28/09/2024 16:00;nj3zk209nntc87762;bp-xl1800-1;XL Data Bebas Puas 1.8 GB 1 Hari;4555;4615;60;TransaksiSukses;Sukses
28/09/2024 15:59;mp16un0wa1yr4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 15:58;0516ui0w1tbj2748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
28/09/2024 15:58;wm3zjh09nssf4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 15:57;1h16uf0wk2t4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 15:56;pt16u30w5sq41458;dana3;DANA 3.000;3090;3160;70;TransaksiSukses;Sukses
28/09/2024 15:55;0s16tz0w7o371468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 15:52;zx16ta0wsnag56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 15:50;to7eip09duan81113;aigo-axis2500-3;Axis Data SS 3 GB 3 Hari;9750;9936;0;ProduksedangGangguan(NonAktif);Gagal
28/09/2024 15:50;tq7ein09v7ps56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 15:49;uk7eih098cqt2054;ffmb;Free Fire Membership Bulanan;76525;78052;1527;TransaksiSukses;Sukses
28/09/2024 15:49;vi7eig092vab1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
28/09/2024 15:49;an7eid09gamr3838;ml110;MOBILELEGEND - 110 Diamond;27500;27886;386;TransaksiSukses;Sukses
28/09/2024 15:48;dr16so0wbn561456;dana25;DANA 25.000;25090;25160;70;TransaksiSukses;Sukses
28/09/2024 15:48;ik3zhs09dcd95489;tp-tri30;Three Pulsa Transfer 30.000;29365;29428;63;TransaksiSukses;Sukses
28/09/2024 15:47;pl3zhg09qvgm1352;d-sf3-5;Smartfren Data 3 GB / 5 Hari;10805;10866;61;TransaksiSukses;Sukses
28/09/2024 15:47;ry7ei009urla70524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
28/09/2024 15:47;rp7ehy093dzq1352;d-sf3-5;Smartfren Data 3 GB / 5 Hari;10805;10866;61;TransaksiSukses;Sukses
28/09/2024 15:46;gi7eht09ejwb4192;nex1006;Nex Parabola Paket Basic 180 Hari (1006);99130;99200;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 15:44;253zgy09y36p1472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
28/09/2024 15:44;z47ehg09avux73404;1000ovo300;OVO 300.000 Admin 1.000;299625;299688;63;TransaksiSukses;Sukses
28/09/2024 15:43;sz3zgq09s8ls5846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
28/09/2024 15:43;oc3zgo09rfgu70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
28/09/2024 15:41;vm16r30wxm7382270;harian-xlxs-10;XL Data Paket Harian XS 10 Hari;13837;13930;93;TransaksiSukses;Sukses
28/09/2024 15:41;zk7egv09kd7q1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
28/09/2024 15:41;gl3zg3094mte6036;unlins-sf4;Smartfren Data Unlimited Nonstop 4 GB 14 Hari;16345;16407;62;TransaksiSukses;Sukses
28/09/2024 15:39;0e3zfp09n4ur4927;sf25;Smartfren 25.000;24300;24362;62;TransaksiSukses;Sukses
28/09/2024 15:37;z03zes09nufq1456;dana25;DANA 25.000;25090;25160;70;TransaksiSukses;Sukses
28/09/2024 15:36;773ze809eqdz4346;ovo500;OVO 500.000;500450;500640;190;TransaksiSukses;Sukses
28/09/2024 15:36;u216ol0wa86u15038;cwj-isat-3;Indosat Data CWJ Freedom Internet Harian 3 GB 3 Hari;10055;10116;61;TransaksiSukses;Sukses
28/09/2024 15:35;pg3zd409xunb65041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:35;p77edy09x35965041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:34;7h7edu09if5g65041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:34;ii7edt09ktrb56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 15:34;nb3zcy09wk7e5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
28/09/2024 15:34;p316nn0w3q265800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
28/09/2024 15:34;tk3zcs09daqo3878;ml18;MOBILELEGEND - 18 Diamond;4628;4724;96;TransaksiSukses;Sukses
28/09/2024 15:32;xx7ed3096lpi1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
28/09/2024 15:30;5u16l20www945894;tsel60;Telkomsel 60.000;59525;59616;91;TransaksiSukses;Sukses
28/09/2024 15:30;v37eb609jsd81453;dana2;DANA 2.000;2090;2160;70;TransaksiSukses;Sukses
28/09/2024 15:28;ei16jz0wgqt64428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 15:28;gn16jv0wz6su82261;harian-xlm-10;XL Data Paket Harian M 10 Hari;19649;19720;71;TransaksiSukses;Sukses
28/09/2024 15:27;nf16j50wdmo68504;m-axis1500-5;Axis Data Mini 1.5 GB 5 Hari;11860;11921;61;TransaksiSukses;Sukses
28/09/2024 15:26;7b7e9209m6m83948;ml355;MOBILELEGEND - 355 Diamond;87678;87747;69;TransaksiSukses;Sukses
28/09/2024 15:25;vz3z6s09yoah70540;dana2;DANA 2.000;2100;2160;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 15:24;6w3z6309ves02032;ff70;Free Fire 70 Diamond;8651;8811;160;TransaksiSukses;Sukses
28/09/2024 15:24;4r3z5w09eq3r3933;ml300;MOBILELEGEND - 300 Diamond;74913;75652;739;TransaksiSukses;Sukses
28/09/2024 15:18;i83z2s09b5d25091;spay200;SHOPEE PAY 200.000;200100;200172;72;TransaksiSukses;Sukses
28/09/2024 15:17;ko16d80wzh387309;ml399;MOBILELEGEND - 399 Diamond;96565;99420;2855;TransaksiSukses;Sukses
28/09/2024 15:16;hg3z2e093d7l5860;tsel35;Telkomsel 35.000;34720;34783;63;TransaksiSukses;Sukses
28/09/2024 15:16;ih7e3f09c2y065041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:16;x23z2b09b45756396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 15:15;q316cl0wmwlz4192;nex1006;Nex Parabola Paket Basic 180 Hari (1006);99130;99200;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 15:14;en3z20098io4948;sf80;Smartfren 80.000;77720;77943;223;TransaksiSukses;Sukses
28/09/2024 15:13;ic7e2v097kzc3981;ml5;MOBILELEGEND - 5 Diamond;1367;1450;83;TransaksiSukses;Sukses
28/09/2024 15:12;ol7e2l09jb8o65213;tp-xl20;Xl Pulsa Transfer 20.000;19585;19752;167;TransaksiSukses;Sukses
28/09/2024 15:12;fz7e2h09sqeq3845;ml12;MOBILELEGEND - 12 Diamond;3197;3260;63;TransaksiSukses;Sukses
28/09/2024 15:11;zc16bw0wjtog1472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
28/09/2024 15:10;e016bk0wrnyu5860;tsel35;Telkomsel 35.000;34720;34783;63;TransaksiSukses;Sukses
28/09/2024 15:09;rp3z0w09pbic67448;ml258;MOBILELEGEND - 258 Diamond;64344;64410;66;TransaksiSukses;Sukses
28/09/2024 15:08;v416ac0wfme965041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:08;q03z0909tj5q4076;mlwdp3;MOBILE LEGENDS Weekly Diamond Pass 3x;76650;76718;68;TransaksiSukses;Sukses
28/09/2024 15:08;4d3z0709zske1447;dana150;DANA 150.000;150090;150187;97;TransaksiSukses;Sukses
28/09/2024 15:08;xn16a80wm3hj65041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:07;ss3z0509daft65041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25613;113;TransaksiSukses;Sukses
28/09/2024 15:07;i016a10wdkov1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 15:04;bv169n0w8ya34021;ml702;MOBILELEGEND - 702 Diamond;171797;171874;77;TransaksiSukses;Sukses
28/09/2024 15:02;ms3yza09h4wx74572;500dana45;DANA 45.000 Admin 500;44590;44685;95;TransaksiSukses;Sukses
28/09/2024 15:02;cm3yz8095bsp5499;tp-tri75;Three Pulsa Transfer 75.000;71275;71548;273;TransaksiSukses;Sukses
28/09/2024 14:59;dw168t0w3o631468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 14:59;h17dzj096dbc1472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
28/09/2024 14:58;243yyl09lf2r5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
28/09/2024 14:53;nm167v0wu1z81440;dana12;DANA 12.000;12090;12180;90;TransaksiSukses;Sukses
28/09/2024 14:53;ub7dyo09i0no65972;tp-isat20;Indosat Pulsa Transfer 20.000;19351;19452;101;TransaksiSukses;Sukses
28/09/2024 14:50;hh3yxc09ocqd1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 14:50;513yx909e0op1478;dana75;DANA 75.000;75060;75176;116;TransaksiSukses;Sukses
28/09/2024 14:49;jh16780w7ndf2400;gopay50;Go Pay 50.000;50265;50326;61;TransaksiSukses;Sukses
28/09/2024 14:46;of7dxr09uf2z65213;tp-xl20;Xl Pulsa Transfer 20.000;19585;19752;167;TransaksiSukses;Sukses
28/09/2024 14:46;ux166z0wyhof5853;tsel30;Telkomsel 30.000;29675;29838;163;TransaksiSukses;Sukses
28/09/2024 14:45;bi7dxn0948bd1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 14:42;z83ywb09m959331;aon-tri3500;AlwaysOn 3.5 GB;21090;21167;77;TransaksiSukses;Sukses
28/09/2024 14:41;7a3yw2098kgp1952;ff140;Free Fire 140 Diamond;16808;18162;1354;TransaksiSukses;Sukses
28/09/2024 14:40;db7dwt0955gw1435;dana10;DANA 10.000;10090;10175;85;TransaksiSukses;Sukses
28/09/2024 14:39;l87dwo09a0kh2762;hp-tri3-3;Tri Data Happy 3 GB 3 Hari;10218;10279;61;TransaksiSukses;Sukses
28/09/2024 14:38;8g7dwi098kwg1342;d-sf1-3;Smartfren Data 1 GB / 3 Hari;4275;4365;90;TransaksiSukses;Sukses
28/09/2024 14:38;bi3yvl09bt9q86335;av-suma-tri3-3;Aktivasi Voucher Tri Happy 3 GB 3 Hari (Sumatera);10278;10521;243;TransaksiSukses;Sukses
28/09/2024 14:36;qe7dvk09ka7x878;axis10;Axis 10.000;10810;10875;65;TransaksiSukses;Sukses
28/09/2024 14:35;o7164s0w52x44426;pln200;PLN 200.000;200018;200080;62;TransaksiSukses;Sukses
28/09/2024 14:34;i57dv809y3jr5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
28/09/2024 14:32;2y163m0wwy6t2748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
28/09/2024 14:32;ua3yto097hsm5868;tsel40;Telkomsel 40.000;39170;39289;119;TransaksiSukses;Sukses
28/09/2024 14:32;o63ytn09ue9e5092;spay25;SHOPEE PAY 25.000;25080;25220;140;TransaksiSukses;Sukses
28/09/2024 14:31;w27dua096dol1480;dana80;DANA 80.000;80090;80161;71;TransaksiSukses;Sukses
28/09/2024 14:31;jf3yti09n795846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
28/09/2024 14:28;y37dtx09un74867;av-xc-xl8;Aktivasi Voucher XL Xtra Combo Special 8 GB 30 Hari;25925;26392;467;TransaksiSukses;Sukses
28/09/2024 14:28;5z7dtt09r5kn73728;drivergopay30;Go Pay Driver 30.000;30085;30165;0;ProduksedangGangguan(NonAktif);Gagal
28/09/2024 14:26;ni3ysz099sro5463;tp-tri10;Three Pulsa Transfer 10.000;10280;10374;0;NomorTujuanSalah;Gagal
28/09/2024 14:26;o57dtm09zidr6027;unli-sf1-7;Smartfren Data Unlimited Harian 1 GB Berlaku 7 Hari;25850;25913;63;TransaksiSukses;Sukses
28/09/2024 14:26;hx3ysu09xory889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
28/09/2024 14:25;8w162q0wb36d5853;tsel30;Telkomsel 30.000;29675;29838;163;TransaksiSukses;Sukses
28/09/2024 14:24;di3yso09kd8m70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
28/09/2024 14:21;2e3yrk093eso4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 14:20;41161b0w7w3i6662;xcs-xl8;XL Xtra Combo Special 8 GB 30 Hari;25986;26214;228;TransaksiSukses;Sukses
28/09/2024 14:19;2c7drx09wzu45882;tsel50;Telkomsel 50.000;49550;49640;90;TransaksiSukses;Sukses
28/09/2024 14:19;ba7drs09c6m856396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
28/09/2024 14:17;fs160o0wpv8f1461;dana35;DANA 35.000;35090;35170;80;TransaksiSukses;Sukses
28/09/2024 14:16;vv160i0w3y506704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
28/09/2024 14:15;uw7dr909eubp4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 14:15;fu160a0wgacu1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
28/09/2024 14:14;gx7dr3096mvg4191;nex1001;Nex Parabola Paket Basic 30 Hari (1001);18945;19166;221;TransaksiSukses;Sukses
28/09/2024 14:13;0n7dqw095vi982107;sos-axis2-5;Axis Data Aigo Sosmed + Chat 2 GB 5 Hari;3505;4010;505;TransaksiSukses;Sukses
28/09/2024 14:10;ji15zf0woqvg5396;tp-isat10;Indosat Pulsa Transfer 10.000;10035;10169;134;TransaksiSukses;Sukses
28/09/2024 14:09;8d3yps09gjlz65249;xl5;Xl 5.000;5860;5921;61;TransaksiSukses;Sukses
28/09/2024 14:07;mb7dpe09q0vl69120;tpas-tsel10;Telkomsel Telepon Pas 10.000;10199;10541;342;TransaksiSukses;Sukses
28/09/2024 14:07;gk3you09yq4r70550;dana4;DANA 4.000;4100;4160;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 14:07;vv15y90wk2vy2949;isat100;Indosat 100.000;96615;98245;1630;TransaksiSukses;Sukses
28/09/2024 14:06;r27dp909eyi871990;gd-isat500-1;Indosat GIFT DATA 500 MB 1 Hari;3330;3415;85;TransaksiSukses;Sukses
28/09/2024 14:06;ew3yop09axmj70550;dana4;DANA 4.000;4100;4160;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 14:06;ht3yoo09uz823025;jabo-isat1;Indosat Data Jabodetabek Freedom Internet Harian 1 GB 2 Hari;5880;5941;61;TransaksiSukses;Sukses
28/09/2024 14:05;zp7dp509hnue70550;dana4;DANA 4.000;4100;4160;0;SellerinitelahdiblokirolehAnda;Gagal
28/09/2024 14:05;587dp209zuq4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 14:05;lf15xa0wt925882;tsel50;Telkomsel 50.000;49550;49640;90;TransaksiSukses;Sukses
28/09/2024 14:04;v33yns099ebv74491;dana98;DANA 98.000;98090;98211;121;TransaksiSukses;Sukses
28/09/2024 14:02;ce7do709dnb02956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
28/09/2024 13:58;mn3ymk09404e5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
28/09/2024 13:57;gm15vm0w2hie3026;jabo-isat2500;Indosat Data Jabodetabek Freedom Internet Harian 2.5 GB 5 Hari;12339;12621;282;TransaksiSukses;Sukses
28/09/2024 13:57;ej3ymf09wwx74430;pln10;PLN 10.000;11630;11835;205;TransaksiSukses;Sukses
28/09/2024 13:56;jz15ve0wlshu5364;tp-axis20;Axis Pulsa Transfer 20.000;19645;19707;62;TransaksiSukses;Sukses
28/09/2024 13:56;li3ym609h9tx4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 13:55;bq3ym309i7hc5832;tsel20;Telkomsel 20.000;19835;19922;87;TransaksiSukses;Sukses
28/09/2024 13:52;nw3ylg09ojog2958;isat25;Indosat 25.000;24810;24872;62;TransaksiSukses;Sukses
28/09/2024 13:48;dm15th0w46pm4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
28/09/2024 13:47;b815td0wswph74437;dana24;DANA 24.000;24085;24160;75;TransaksiSukses;Sukses
28/09/2024 13:47;dn7dkn091ppt5816;tsel15;Telkomsel 15.000;14885;14946;61;TransaksiSukses;Sukses
